hostname,tic_id,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2_total,chi2_reduced,n_obs_bands,distance_pc,model_G,model_BP,model_RP,model_J,model_H,model_K,model_W1
TOI-169,183120439,1.1051910707943444,4707036864.326271,0.13134905792419135,0.22840470494455067,0.22331661343255607,0.013559806293740534,0.2368764197262966,0.07895880657543221,7,407.605072021484,4.1810826745820595,4.517066439857482,3.6803363536308145,3.125203239871579,2.848489869684042,2.76765978146389,2.7385296473109624
K2-204,248351386,1.0586069766536252,6556299992.656811,0.14709476494960835,0.12650137978164924,0.5131398271204741,0.004491119033413611,0.5176309461538877,0.17254364871796257,7,541.619506835938,4.210027451845785,4.5328793349878,3.7172482505840754,3.174553823563884,2.8959000957242176,2.81874256769066,2.7904896119104587
WASP-187,15692883,1.5400000679316936,5072537079.994647,-0.23009896268431426,0.0,5.0849143762518585,26.555208422873807,31.640122799125667,10.546707599708556,7,356.026733398438,2.3865345032179155,2.701798546540493,1.880771861029876,1.3750561214513786,1.1116233937857456,1.0479250219611882,1.0245441780208266
TOI-4406,206541859,1.1730178634556472,3031630012.5783114,0.19317891999162434,0.08127053499523122,1.1019777570322653,0.04433082697275633,1.1463085840050216,0.3821028613350072,7,260.550048828125,3.8778096784264244,4.160161197117666,3.424665724482468,2.955818742539858,2.7103708702316114,2.6405922080734063,2.611990542700507
WASP-186,411608801,1.2733317395567731,3162277623.82906,-0.2902093452445928,0.09966098911165643,1.404986662590012,0.05091074570210578,1.455897408292118,0.48529913609737263,7,281.432922363281,3.405108360031571,3.6650403073752935,2.984270194520943,2.5402846346711065,2.355648405753611,2.2979750465265156,2.2710606190894302
WASP-118,380907135,1.320073984476204,3403894083.006381,0.2914388007083451,0.0006585479289462715,0.3001332338038921,0.1697983768136556,0.46993161061754773,0.15664387020584924,7,381.680480957031,3.0153089720670336,3.26808010865088,2.5850983634127167,2.1748242828492246,1.939984968825944,1.8748446445889126,1.8464278607789302
TOI-2236,394722182,1.3430019699063946,2852766113.6241164,-0.05598878290153714,0.44013349125088413,2.9348602745522765,0.17041817852158098,3.1052784530738573,1.0350928176912857,7,346.617279052734,3.58192616460103,3.9254817086537606,3.0947564857562093,2.5638917481611663,2.3256414285572733,2.2423782614309915,2.211997496404176
TOI-4010,352682207,0.8627128112995645,5283411783.747651,0.3842227451707068,0.3137588516775127,9.352489366699439,0.06988888726744406,9.422378253966883,3.1407927513222944,7,176.103134155273,5.885057847783037,6.395512520378652,5.207285699570268,4.462210931987241,4.008345250952176,3.8870202321041014,3.850922417508588
K2-208,399722652,0.9181603556765916,4500404434.507548,0.12287896178506683,0.0,2.8447627924477046,0.1885179621957488,3.0332807546434535,1.011093584881151,7,259.258819580078,5.238797772328887,5.619787496990197,4.6724563811615045,4.109700962265911,3.75264550313364,3.6663528973758557,3.636689008256084
HAT-P-51,61205803,0.9424421842743624,8083219685.687851,0.24572633552047699,0.23585621988143388,5.775221122758765,0.0035561704702069684,5.7787772932289725,1.9262590977429908,7,436.414428710938,5.072760431577232,5.481722224797543,4.495724840619947,3.8390826200938704,3.475386874888982,3.3780364454574605,3.346070695963183
K2-211,399731211,0.8496241073995394,5940647225.917525,0.42441349925534705,0.0,1.293185215140764,0.1012632308867416,1.3944484460275055,0.46481614867583515,7,277.318756103516,5.710829695815905,6.154921953769983,5.082764284207401,4.422490894510389,3.9915567025771947,3.887160853395911,3.852497168824031
